county,station,latitude,longitude,date,rain,temp,wetb,dewpt,vappr,rhum,msl,wdsp,wddir,sun,vis,clht,clamt
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 01:00,0.0,15.3,14.5,13.9,15.8,90,1016.0,8,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 02:00,0.0,14.7,13.7,12.9,14.9,89,1015.8,7,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 03:00,0.0,14.3,13.4,12.6,14.6,89,1015.5,6,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 04:00,0.0,14.4,13.6,12.8,14.8,90,1015.3,7,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 05:00,0.0,14.4,13.5,12.7,14.7,89,1015.1,6,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 06:00,0.0,14.9,13.8,13.0,15.0,88,1015.0,8,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 07:00,0.0,15.1,13.5,12.2,14.2,83,1014.9,8,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 08:00,0.0,15.2,13.0,11.1,13.2,76,1014.7,7,170,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 09:00,0.0,16.1,13.2,10.8,12.9,70,1014.4,7,160,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 10:00,0.0,16.8,13.3,10.3,12.5,65,1014.1,10,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 11:00,0.0,17.6,14.3,11.6,13.7,67,1014.1,10,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 12:00,0.0,19.4,14.9,11.3,13.4,59,1013.9,9,200,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 13:00,0.0,19.7,14.8,10.8,12.9,56,1013.9,11,210,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 14:00,0.0,17.2,14.6,12.5,14.5,73,1014.5,11,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 15:00,0.0,14.9,13.4,12.3,14.3,84,1015.0,11,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 16:00,0.0,14.3,13.6,13.0,14.9,91,1014.8,10,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 17:00,0.0,14.7,13.5,12.5,14.5,86,1015.1,8,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 18:00,0.0,14.0,12.5,11.2,13.3,83,1015.2,6,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 19:00,0.0,13.7,12.2,10.7,12.9,82,1015.7,5,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 20:00,0.0,13.1,11.4,9.8,12.1,80,1016.0,5,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 21:00,0.0,12.4,11.1,9.7,12.1,83,1016.3,3,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 22:00,0.0,11.8,10.4,9.0,11.5,83,1016.6,4,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,26-jun-2011 23:00,0.0,10.9,10.0,9.0,11.5,87,1016.8,5,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 00:00,0.0,10.3,9.5,8.6,11.2,89,1016.8,2,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 01:00,0.0,10.4,9.6,8.8,11.4,90,1016.6,2,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 02:00,0.0,10.2,9.5,8.8,11.3,91,1016.4,2,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 03:00,0.0,10.1,9.6,9.2,11.6,94,1016.3,0,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 04:00,0.0,9.7,9.2,8.8,11.3,93,1016.0,0,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 05:00,0.0,9.8,9.3,8.8,11.3,93,1015.9,1,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 06:00,0.0,10.1,9.5,8.9,11.4,92,1016.1,1,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 07:00,0.0,11.0,9.9,8.9,11.4,86,1016.3,3,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 08:00,0.0,11.9,10.0,8.1,10.8,77,1016.5,4,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 09:00,0.0,12.5,10.2,7.8,10.6,73,1016.6,3,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 10:00,0.0,13.1,10.5,7.8,10.6,70,1016.0,4,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 11:00,0.0,13.4,10.6,7.7,10.5,68,1016.2,4,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 12:00,0.0,14.4,11.0,7.6,10.5,63,1016.5,4,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 13:00,0.0,14.9,11.4,7.9,10.6,62,1016.1,5,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 14:00,0.0,14.8,11.6,8.5,11.1,65,1016.2,7,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 15:00,0.0,15.9,12.4,9.1,11.6,64,1015.9,8,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 16:00,0.0,14.8,11.8,8.9,11.4,67,1015.6,10,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 17:00,0.0,15.4,11.5,7.6,10.4,59,1015.8,8,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 18:00,0.0,15.1,11.0,6.7,9.8,57,1016.0,10,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 19:00,0.0,14.2,10.2,5.9,9.3,57,1016.8,10,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 20:00,0.0,12.8,9.6,6.2,9.5,64,1017.6,7,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 21:00,0.0,10.8,8.6,6.1,9.4,72,1018.2,5,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 22:00,0.0,9.4,8.0,6.4,9.6,81,1018.6,3,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,27-jun-2011 23:00,0.0,8.4,7.2,5.9,9.3,84,1018.8,3,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 00:00,0.0,6.7,6.1,5.4,9.0,91,1018.8,2,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 01:00,0.0,5.8,5.5,5.0,8.7,94,1018.9,1,170,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 02:00,0.0,6.1,5.7,5.2,8.8,93,1019.1,1,160,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 03:00,0.0,5.5,5.1,4.6,8.5,94,1018.9,1,170,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 04:00,0.0,6.0,5.8,5.5,9.0,96,1019.1,1,170,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 05:00,0.0,6.2,5.9,5.6,9.1,96,1019.3,1,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 06:00,0.0,8.5,8.2,7.8,10.6,95,1019.6,2,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 07:00,0.0,10.2,9.4,8.5,11.1,89,1020.0,4,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 08:00,0.0,11.6,10.2,8.8,11.3,83,1020.2,4,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 09:00,0.0,12.9,10.6,8.4,11.0,74,1020.1,6,200,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 10:00,0.0,13.8,10.8,7.8,10.6,67,1019.7,5,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 11:00,0.0,14.8,11.2,7.6,10.4,61,1019.8,8,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 12:00,0.0,15.2,11.0,6.5,9.7,55,1019.9,10,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 13:00,0.0,15.0,10.9,6.8,9.9,58,1019.9,11,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 14:00,0.0,15.2,10.9,6.4,9.6,55,1020.0,13,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 15:00,0.0,15.0,11.5,8.1,10.8,63,1020.1,13,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 16:00,0.0,14.8,10.8,6.6,9.7,57,1020.3,12,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 17:00,0.0,14.3,10.6,6.7,9.8,60,1020.3,12,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 18:00,0.0,13.9,10.2,6.2,9.5,59,1020.3,12,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 19:00,0.0,13.3,10.3,7.3,10.2,66,1020.6,11,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 20:00,0.0,12.5,10.2,7.7,10.5,72,1020.9,9,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 21:00,0.0,11.7,9.7,7.6,10.4,76,1021.3,6,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 22:00,0.0,11.2,9.5,7.6,10.4,78,1021.5,4,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,28-jun-2011 23:00,0.0,10.0,8.6,6.9,10.0,81,1021.5,4,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 00:00,0.0,9.6,8.4,7.1,10.1,84,1021.5,3,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 01:00,0.0,8.7,8.2,7.5,10.4,92,1021.6,3,170,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 02:00,0.0,9.4,8.6,7.7,10.5,89,1021.8,3,210,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 03:00,0.0,8.9,8.3,7.7,10.5,92,1021.8,3,220,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 04:00,0.0,8.8,8.4,7.9,10.7,94,1021.9,3,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 05:00,0.0,8.5,8.2,7.8,10.6,95,1022.0,3,170,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 06:00,0.0,10.0,9.3,8.6,11.2,90,1022.1,3,170,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 07:00,0.0,11.8,10.0,8.1,10.8,78,1022.3,4,200,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 08:00,0.0,12.7,10.2,7.5,10.4,70,1022.5,6,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 09:00,0.8,10.7,9.4,8.0,10.7,83,1022.8,6,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 10:00,0.4,12.8,10.6,8.5,11.1,75,1023.0,6,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 11:00,0.4,12.7,11.3,10.0,12.3,83,1023.3,7,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 12:00,0.6,13.9,11.4,8.9,11.4,71,1023.4,6,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 13:00,0.2,13.0,11.1,9.2,11.7,77,1023.9,11,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 14:00,0.6,13.4,12.2,11.1,13.2,85,1024.2,8,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 15:00,6.8,13.5,11.4,9.4,11.8,76,1024.3,4, ,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 16:00,0.0,14.3,11.4,8.4,11.0,67,1024.5,8,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 17:00,0.0,14.1,10.7,7.1,10.1,62,1024.8,10,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 18:00,0.0,13.4,10.7,7.9,10.7,69,1025.1,9,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 19:00,0.0,12.5,10.3,8.0,10.7,74,1025.5,7,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 20:00,0.0,12.4,10.1,7.7,10.5,73,1025.9,5,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 21:00,0.0,11.2,9.6,7.8,10.6,79,1026.2,5,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 22:00,0.0,11.2,9.6,7.8,10.6,79,1026.7,4,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,29-jun-2011 23:00,0.0,10.8,9.5,8.0,10.7,82,1026.8,4,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 00:00,0.0,10.5,9.4,8.2,10.9,85,1027.1,4,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 01:00,0.0,10.6,9.7,8.9,11.4,89,1027.0,4,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 02:00,0.0,10.2,9.4,8.5,11.1,89,1027.0,4,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 03:00,0.0,10.6,9.6,8.7,11.2,88,1026.9,4,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 04:00,0.0,10.8,9.9,9.0,11.5,88,1027.0,5,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 05:00,0.0,10.6,9.4,8.1,10.8,84,1027.1,5,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 06:00,0.0,10.9,9.7,8.6,11.1,85,1027.4,3,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 07:00,0.0,11.6,10.2,8.8,11.4,82,1027.5,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 08:00,0.0,12.8,10.7,8.6,11.2,75,1027.7,6,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 09:00,0.0,13.9,10.8,7.6,10.4,65,1027.8,6,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 10:00,0.0,13.4,10.7,7.9,10.7,69,1028.3,8,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 11:00,0.0,14.7,11.4,8.1,10.8,64,1028.3,9,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 12:00,0.0,16.2,11.1,5.6,9.1,49,1028.3,8,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 13:00,0.0,13.9,11.4,9.0,11.5,72,1028.7,8,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 14:00,0.0,13.4,11.3,9.4,11.8,77,1028.9,11,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 15:00,0.0,13.4,11.3,9.3,11.7,76,1028.9,9,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 16:00,0.0,13.8,11.6,9.6,12.0,75,1028.6,11,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 17:00,0.0,14.8,11.9,9.3,11.7,69,1028.3,11,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 18:00,0.0,13.9,11.7,9.6,12.0,75,1028.4,10,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 19:00,0.0,13.3,11.4,9.7,12.0,78,1028.7,9,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 20:00,0.0,12.9,11.6,10.3,12.6,84,1028.8,7,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 21:00,0.0,12.3,10.6,8.9,11.4,79,1028.9,5,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 22:00,0.0,11.2,10.1,9.0,11.5,86,1029.2,3,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,30-jun-2011 23:00,0.0,10.7,10.0,9.3,11.7,91,1029.2,0, ,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 00:00,0.0,10.8,10.1,9.4,11.8,90,1029.0,2,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 01:00,0.0,10.2,9.5,8.8,11.3,90,1028.9,1,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 02:00,0.0,10.2,9.7,9.2,11.6,93,1028.5,1,110,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 03:00,0.0,10.3,9.8,9.3,11.7,94,1028.3,0,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 04:00,0.0,10.3,9.8,9.4,11.8,94,1028.2,0,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 05:00,0.0,9.6,9.3,8.9,11.4,95,1028.0,1,130,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 06:00,0.0,10.6,10.1,9.6,12.0,94,1028.1,2,120,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 07:00,0.0,11.9,11.0,10.1,12.4,88,1028.2,2,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 08:00,0.0,13.0,11.6,10.3,12.5,84,1028.3,4,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 09:00,0.0,13.2,11.5,9.8,12.1,79,1028.2,5,200,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 10:00,0.0,14.7,12.0,9.5,11.9,71,1027.8,5,200,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 11:00,0.0,14.4,11.6,8.8,11.3,68,1027.9,6,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 12:00,0.0,15.8,12.5,9.5,11.9,66,1027.5,5,210,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 13:00,0.0,16.3,12.6,9.2,11.6,62,1026.9,5,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 14:00,0.0,17.2,12.7,8.6,11.2,56,1026.6,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 15:00,0.0,16.8,12.8,9.2,11.7,61,1026.1,5,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 16:00,0.0,16.7,12.7,8.9,11.4,59,1025.5,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 17:00,0.0,17.0,12.7,8.7,11.3,58,1025.0,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 18:00,0.0,16.8,12.9,9.3,11.7,61,1024.7,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 19:00,0.0,15.1,11.9,8.9,11.4,66,1024.4,6,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 20:00,0.0,14.4,11.8,9.4,11.8,72,1024.4,4,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 21:00,0.0,13.3,11.3,9.4,11.8,77,1024.2,4,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 22:00,0.0,11.9,10.8,9.6,12.0,85,1024.1,1,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,01-jul-2011 23:00,0.0,10.6,9.9,9.2,11.6,91,1023.8,0,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 00:00,0.0,10.9,10.5,10.1,12.4,95,1023.3,0, ,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 01:00,0.0,9.9,9.5,9.1,11.6,95,1022.8,0,110,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 02:00,0.0,9.4,9.1,8.8,11.3,96,1022.2,1,130,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 03:00,0.0,9.4,9.1,8.7,11.3,95,1021.5,1,130,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 04:00,0.0,8.5,8.1,7.8,10.6,95,1021.0,2,80,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 05:00,0.0,9.2,9.1,8.9,11.4,97,1020.8,1,80,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 06:00,0.0,10.5,9.9,9.2,11.6,91,1020.7,2,110,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 07:00,0.0,12.2,11.0,9.9,12.2,85,1020.4,3,130,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 08:00,0.0,13.5,11.1,8.8,11.3,73,1020.1,5,160,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 09:00,0.0,13.9,11.3,8.7,11.2,70,1019.8,7,170,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 10:00,0.0,14.6,11.5,8.4,11.0,66,1019.5,7,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 11:00,0.0,16.0,11.9,7.8,10.6,58,1019.1,8,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 12:00,0.0,16.9,12.7,8.8,11.3,58,1018.8,9,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 13:00,0.0,17.8,12.7,7.8,10.6,52,1018.3,8,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 14:00,0.0,17.5,13.3,9.6,12.0,59,1017.8,6,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 15:00,0.0,18.0,13.6,9.6,12.0,58,1017.6,4,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 16:00,0.0,18.8,14.5,10.9,13.1,60,1017.2,6,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 17:00,0.0,17.4,13.6,10.3,12.6,63,1017.1,7,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 18:00,0.0,16.9,13.5,10.4,12.6,65,1017.2,9,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 19:00,0.0,15.2,12.4,9.8,12.1,70,1017.3,8,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 20:00,0.0,14.2,11.9,9.7,12.0,74,1017.4,6,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 21:00,0.0,13.5,11.3,9.2,11.7,75,1017.5,5,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 22:00,0.0,11.9,10.6,9.2,11.7,83,1017.8,3,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,02-jul-2011 23:00,0.0,10.9,10.1,9.3,11.7,89,1017.7,2,200,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 00:00,0.0,11.9,10.7,9.4,11.8,84,1017.5,2,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 01:00,0.0,12.3,11.0,9.8,12.1,85,1017.4,3,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 02:00,0.0,12.1,10.9,9.8,12.1,85,1017.4,1,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 03:00,0.0,11.0,10.1,9.1,11.6,88,1017.2,2,200,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 04:00,0.0,9.2,8.6,8.0,10.7,92,1017.0,2,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 05:00,0.0,9.7,9.3,8.8,11.3,94,1016.9,2,140,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 06:00,0.0,11.2,10.4,9.5,11.9,89,1017.1,2,160,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 07:00,0.0,13.1,11.5,10.0,12.3,81,1017.3,4,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 08:00,0.0,14.6,12.2,10.1,12.4,74,1017.4,5,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 09:00,0.0,15.6,12.2,8.9,11.4,64,1017.2,5,200,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 10:00,0.0,16.8,13.4,10.6,12.7,66,1016.9,4,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 11:00,0.0,17.3,13.6,10.4,12.6,64,1016.7,3,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 12:00,0.0,17.3,13.7,10.7,12.8,64,1016.7,4,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 13:00,0.0,17.9,13.9,10.4,12.6,61,1016.8,3,200,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 14:00,0.0,18.0,14.6,11.8,13.8,67,1016.8,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 15:00,0.0,18.1,14.6,11.8,13.8,66,1016.5,6,220,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 16:00,0.0,17.8,14.4,11.7,13.8,67,1016.5,7,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 17:00,0.0,17.8,14.8,12.4,14.4,70,1016.1,7,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 18:00,0.0,16.7,13.5,10.7,12.9,67,1016.1,7,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 19:00,0.0,15.6,13.0,10.6,12.8,72,1015.9,7,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 20:00,0.0,15.0,13.1,11.4,13.5,79,1016.0,4,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 21:00,0.0,13.9,12.0,10.3,12.5,78,1015.9,3,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 22:00,0.0,12.5,11.4,10.5,12.7,87,1015.8,1,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,03-jul-2011 23:00,0.0,12.6,11.7,10.8,12.9,88,1015.9,2,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,04-jul-2011 00:00,0.0,12.8,11.8,10.9,13.1,88,1015.8,2,220,,,,
Galway,ATHENRY,53.288999999999994,-8.786,04-jul-2011 01:00,0.0,12.9,12.0,11.1,13.3,89,1015.2,2,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,04-jul-2011 02:00,0.0,12.2,11.5,10.9,13.0,91,1015.0,1,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,04-jul-2011 03:00,0.0,12.2,11.4,10.6,12.8,90,1015.0,2,210,,,,
Galway,ATHENRY,53.288999999999994,-8.786,04-jul-2011 04:00,0.0,11.8,11.2,10.6,12.8,92,1014.7,1,170,,,,
